concurso,acertos,loss
1075,9,0.6706609129905701
1076,11,0.666176438331604
1077,11,0.6586630940437317
1078,8,0.6782453656196594
1079,8,0.6796168684959412
1080,10,0.6742488741874695
1081,9,0.6669921278953552
1082,12,0.6446564197540283
1083,10,0.6592680215835571
1084,9,0.6742959022521973
1085,11,0.6609635353088379
1086,10,0.6539610028266907
1087,9,0.6708841919898987
1088,8,0.668931782245636
1089,9,0.6755041480064392
1090,10,0.664825975894928
1091,8,0.6905443072319031
1092,11,0.6536295413970947
1093,7,0.6926676034927368
1094,9,0.6672281622886658
1095,9,0.6729134917259216
1096,10,0.6777687668800354
1097,8,0.6927871704101562
1098,9,0.669425904750824
1099,9,0.6798210740089417
1100,9,0.6795487403869629
1101,10,0.6601393222808838
1102,11,0.663434624671936
1103,8,0.6860228776931763
1104,10,0.6692999005317688
1105,10,0.6538474559783936
1106,10,0.6648788452148438
1107,9,0.672321617603302
1108,9,0.688197910785675
1109,9,0.6682857275009155
1110,11,0.6663731336593628
1111,8,0.6849087476730347
1112,7,0.6861644983291626
1113,10,0.6900615096092224
1114,9,0.6760790348052979
1115,9,0.6551783680915833
1116,7,0.70209801197052
1117,9,0.6722325086593628
1118,9,0.6861538887023926
1119,10,0.6757116913795471
1120,10,0.6766282916069031
1121,9,0.6638469696044922
1122,9,0.6729929447174072
1123,8,0.6842399835586548
1124,9,0.6778460741043091
1125,7,0.6881382465362549
1126,9,0.6796184778213501
1127,10,0.6660971641540527
1128,8,0.6831771731376648
1129,9,0.6796266436576843
1130,9,0.6642314791679382
1131,11,0.657907247543335
1132,8,0.679813027381897
1133,8,0.6835651397705078
1134,9,0.6852962374687195
1135,10,0.6610782742500305
1136,8,0.6920046806335449
1137,9,0.6739518046379089
1138,9,0.6748490333557129
1139,8,0.6795552968978882
1140,10,0.6647293567657471
1141,10,0.6706371903419495
1142,10,0.659589409828186
1143,10,0.6728916764259338
1144,9,0.6751343607902527
1145,10,0.6623990535736084
1146,7,0.7042080760002136
1147,9,0.6764348745346069
1148,10,0.6722880005836487
1149,10,0.6749512553215027
1150,8,0.6719216704368591
1151,8,0.6844534873962402
1152,7,0.6782161593437195
1153,9,0.6777892112731934
1154,8,0.6777328252792358
1155,9,0.6576511859893799
1156,10,0.6614731550216675
1157,9,0.6764807105064392
1158,9,0.6696641445159912
1159,9,0.6757388114929199
1160,9,0.6747812628746033
1161,8,0.6764073371887207
1162,9,0.6596853733062744
1163,11,0.6707854270935059
1164,8,0.685502290725708
1165,10,0.6599515676498413
1166,7,0.6882997751235962
1167,6,0.7027174234390259
1168,10,0.6563839912414551
1169,10,0.6793692111968994
1170,8,0.6868439316749573
1171,7,0.6767457723617554
1172,6,0.6943514943122864
1173,8,0.6902661323547363
1174,9,0.6808814406394958
1175,8,0.6910653710365295
1176,9,0.6770299673080444
1177,9,0.681327760219574
1178,8,0.6990414261817932
1179,8,0.6793273687362671
1180,9,0.6718673706054688
1181,10,0.6656250953674316
1182,9,0.6771567463874817
1183,10,0.670041024684906
1184,9,0.6735777258872986
1185,8,0.6758589744567871
1186,8,0.6794240474700928
1187,10,0.6690179705619812
1188,8,0.6781389117240906
1189,9,0.6732264161109924
1190,10,0.6697840094566345
1191,9,0.6771498322486877
1192,8,0.6856626272201538
1193,9,0.6685429215431213
1194,8,0.6894049644470215
1195,8,0.6850425004959106
1196,9,0.6871669292449951
1197,10,0.6710020303726196
1198,9,0.6686139702796936
1199,10,0.6702224612236023
1200,9,0.6763453483581543
1201,9,0.6713360548019409
1202,9,0.6754814386367798
1203,8,0.6834285259246826
1204,10,0.6652184128761292
1205,9,0.6673725247383118
1206,11,0.6617129445075989
1207,10,0.6692929267883301
1208,8,0.6812686920166016
1209,10,0.669446587562561
1210,9,0.6799803376197815
1211,9,0.6823817491531372
1212,9,0.677009105682373
1213,7,0.6844881176948547
1214,10,0.6655477285385132
1215,10,0.6701052784919739
1216,10,0.6706007122993469
1217,11,0.6696411967277527
1218,9,0.6789682507514954
1219,9,0.6803603172302246
1220,11,0.6546750068664551
1221,11,0.6703218817710876
1222,10,0.6739804744720459
1223,6,0.6943127512931824
1224,11,0.6673740148544312
1225,8,0.6818886399269104
1226,7,0.6850723028182983
1227,10,0.6637439727783203
1228,8,0.6781405806541443
1229,7,0.6866769194602966
1230,8,0.6927332878112793
1231,9,0.6684238910675049
1232,8,0.6800727844238281
1233,8,0.6794553399085999
1234,11,0.6626112461090088
1235,8,0.6812376379966736
1236,8,0.6860719323158264
1237,10,0.6790270805358887
1238,10,0.6689730882644653
1239,10,0.6675240397453308
1240,9,0.6727716326713562
1241,8,0.6735475659370422
1242,8,0.6776414513587952
1243,7,0.6820754408836365
1244,9,0.6921135187149048
1245,8,0.6744773387908936
1246,9,0.6769213676452637
1247,8,0.6739447116851807
1248,11,0.6610460877418518
1249,10,0.662423849105835
1250,8,0.6829149723052979
1251,8,0.6770945191383362
1252,11,0.669969916343689
1253,9,0.6827044486999512
1254,11,0.6684226393699646
1255,9,0.681294858455658
1256,8,0.675736665725708
1257,10,0.6705905199050903
1258,9,0.6748190522193909
1259,11,0.6634258031845093
1260,8,0.6808540225028992
1261,7,0.6846585273742676
1262,10,0.6700842380523682
1263,9,0.682636559009552
1264,11,0.6678513884544373
1265,11,0.6619442701339722
1266,10,0.6738676428794861
1267,9,0.6727663278579712
1268,7,0.6859763860702515
1269,10,0.6733657121658325
1270,9,0.6752992868423462
1271,9,0.6726871728897095
1272,11,0.6637485027313232
1273,11,0.6658748388290405
1274,10,0.676872730255127
1275,8,0.6732943654060364
1276,11,0.6641638875007629
1277,7,0.6787499785423279
1278,7,0.6821901798248291
1279,10,0.6745753288269043
1280,9,0.6767118573188782
1281,9,0.6805469393730164
1282,9,0.6753660440444946
1283,10,0.6707584261894226
1284,10,0.6644930839538574
1285,8,0.6805327534675598
1286,9,0.666166365146637
1287,10,0.6662216186523438
1288,10,0.6685006618499756
1289,9,0.6756185293197632
1290,9,0.671751856803894
1291,9,0.6778295636177063
1292,11,0.658872663974762
1293,9,0.6718133687973022
1294,9,0.6692652702331543
1295,8,0.6791002154350281
1296,8,0.6801799535751343
1297,9,0.6779834628105164
1298,10,0.6717862486839294
1299,12,0.6513351202011108
1300,9,0.675466775894165
1301,10,0.6684001088142395
1302,10,0.6665502190589905
1303,10,0.6671280860900879
1304,8,0.6885019540786743
1305,11,0.6680709719657898
1306,9,0.6833301782608032
1307,9,0.6794877648353577
1308,8,0.6784043312072754
1309,9,0.6862514019012451
1310,10,0.6711205840110779
1311,11,0.6628009080886841
1312,10,0.6717559695243835
1313,10,0.6685937643051147
1314,7,0.6787758469581604
1315,9,0.679613471031189
1316,10,0.6623045206069946
1317,9,0.6839872598648071
1318,10,0.6655561923980713
1319,8,0.6883703470230103
1320,11,0.6576804518699646
1321,9,0.6723716855049133
1322,9,0.6760207414627075
1323,9,0.6679204702377319
1324,10,0.6696252226829529
1325,9,0.6743152737617493
1326,11,0.6575171947479248
1327,8,0.6786197423934937
1328,10,0.6575254797935486
1329,9,0.6714758276939392
1330,11,0.6549819707870483
1331,8,0.6804025173187256
1332,10,0.6745128035545349
1333,8,0.6783233880996704
1334,11,0.6584059000015259
1335,9,0.66469407081604
1336,9,0.6737580895423889
1337,9,0.6761665344238281
1338,8,0.6814919114112854
1339,8,0.679429292678833
1340,8,0.6795390248298645
1341,11,0.6572774648666382
1342,8,0.6773093938827515
1343,7,0.6779940128326416
1344,10,0.6783196926116943
1345,10,0.6677941679954529
1346,10,0.6595790386199951
1347,10,0.6632842421531677
1348,8,0.6877458691596985
1349,8,0.6774030923843384
1350,8,0.6652502417564392
1351,9,0.6707453727722168
1352,10,0.6674853563308716
1353,12,0.6609049439430237
1354,9,0.6831530928611755
1355,9,0.6740370988845825
1356,9,0.6740330457687378
1357,8,0.6831356287002563
1358,10,0.6690456867218018
1359,10,0.6621824502944946
1360,10,0.6696399450302124
1361,8,0.670336127281189
1362,9,0.6810351610183716
1363,10,0.6568219065666199
1364,9,0.6788444519042969
1365,8,0.6804413795471191
1366,10,0.6794549822807312
1367,10,0.6667780876159668
1368,9,0.6684747934341431
1369,9,0.6637463569641113
1370,10,0.6706749796867371
1371,10,0.6701943874359131
1372,7,0.6966636180877686
1373,9,0.6749042272567749
1374,12,0.6469091176986694
1375,9,0.6743451952934265
1376,8,0.6813269853591919
1377,9,0.6796804070472717
1378,7,0.6912815570831299
1379,7,0.6936250925064087
1380,7,0.6823858022689819
1381,9,0.6680496335029602
1382,8,0.6798011064529419
1383,10,0.6703659296035767
1384,10,0.6659690141677856
1385,7,0.68426513671875
1386,10,0.6620565056800842
1387,10,0.6676512956619263
1388,8,0.6848184466362
1389,11,0.6643102169036865
1390,9,0.67560213804245
1391,7,0.6844820976257324
1392,10,0.6576051115989685
1393,10,0.6729374527931213
1394,9,0.6761171817779541
1395,10,0.659230649471283
1396,9,0.6731257438659668
1397,9,0.6781046986579895
1398,8,0.6816180348396301
1399,8,0.6881030201911926
1400,8,0.6819636821746826
1401,7,0.69207763671875
1402,8,0.6726224422454834
1403,8,0.6810365319252014
1404,9,0.6780619621276855
1405,10,0.6722409129142761
1406,9,0.6748219132423401
1407,9,0.6695117950439453
1408,7,0.6984992027282715
1409,9,0.6813104748725891
1410,8,0.6812957525253296
1411,10,0.665610134601593
1412,9,0.6740000247955322
1413,9,0.6727202534675598
1414,10,0.6644328236579895
1415,9,0.6704001426696777
1416,9,0.6798049211502075
1417,11,0.6670027375221252
1418,9,0.684134840965271
1419,8,0.6760226488113403
1420,10,0.6690108776092529
1421,8,0.6728672981262207
1422,7,0.6956257820129395
1423,10,0.666981041431427
1424,9,0.6714985370635986
1425,8,0.6788910031318665
1426,9,0.682227373123169
1427,9,0.6708829402923584
1428,11,0.6591933369636536
1429,9,0.669863760471344
1430,7,0.6940271258354187
1431,10,0.665111243724823
1432,12,0.6588875651359558
1433,10,0.660361647605896
1434,7,0.6890119910240173
1435,8,0.6885591149330139
1436,10,0.6733613014221191
1437,8,0.6775141954421997
1438,8,0.680759072303772
1439,8,0.6731705665588379
1440,10,0.6650221943855286
1441,7,0.6838675141334534
1442,9,0.678015947341919
1443,10,0.6746020317077637
1444,10,0.6624031662940979
1445,7,0.6773674488067627
1446,8,0.6783960461616516
1447,7,0.6805120706558228
1448,10,0.6743441224098206
1449,9,0.6770675778388977
1450,9,0.6670915484428406
1451,9,0.6703256964683533
1452,8,0.6797105669975281
1453,8,0.6684365272521973
1454,7,0.6877291798591614
1455,9,0.6790183186531067
1456,10,0.670631468296051
1457,10,0.6754439473152161
1458,9,0.6683316826820374
1459,11,0.6635284423828125
1460,10,0.6749366521835327
1461,11,0.662146806716919
1462,11,0.6602257490158081
1463,10,0.6629113554954529
1464,7,0.6909618973731995
1465,7,0.6833459734916687
1466,9,0.678134560585022
1467,8,0.6734117269515991
1468,8,0.6773374676704407
1469,10,0.6675568222999573
1470,10,0.6674752831459045
1471,9,0.674469530582428
1472,10,0.6717685461044312
1473,10,0.6619897484779358
1474,10,0.6600579023361206
1475,8,0.6807318925857544
1476,9,0.6822925806045532
1477,8,0.6823104619979858
1478,10,0.6683493852615356
1479,8,0.6729349493980408
1480,9,0.6785948872566223
1481,10,0.6696856021881104
1482,11,0.6551647782325745
1483,7,0.6953693628311157
1484,10,0.6732324361801147
1485,9,0.6839268207550049
1486,8,0.683420717716217
1487,10,0.6609196662902832
1488,9,0.679776132106781
1489,11,0.6624104976654053
1490,11,0.655660092830658
1491,8,0.6866380572319031
1492,10,0.6596799492835999
1493,9,0.6693735718727112
1494,9,0.6733547449111938
1495,10,0.6691343784332275
1496,11,0.6684725880622864
1497,10,0.6734861135482788
1498,10,0.6693272590637207
1499,10,0.65264493227005
1500,8,0.6816869974136353
1501,10,0.659259021282196
1502,8,0.6893017292022705
1503,10,0.6788185834884644
1504,10,0.6854034662246704
1505,9,0.6660686731338501
1506,10,0.6626932621002197
1507,7,0.6841455101966858
1508,10,0.6774744391441345
1509,10,0.6534720063209534
1510,9,0.6585631370544434
1511,8,0.684150755405426
1512,9,0.672617495059967
1513,10,0.6595107913017273
1514,9,0.6877280473709106
1515,11,0.6681812405586243
1516,9,0.6544746160507202
1517,10,0.6718092560768127
1518,7,0.7018422484397888
1519,8,0.6863762140274048
1520,11,0.661457896232605
1521,10,0.6609694957733154
1522,9,0.6885979175567627
1523,9,0.6659380197525024
1524,10,0.672839343547821
1525,9,0.6598990559577942
1526,10,0.6651145815849304
1527,7,0.7003239989280701
1528,9,0.6649846434593201
1529,11,0.6638867855072021
1530,11,0.6284956336021423
1531,10,0.6582244634628296
1532,11,0.6656554937362671
1533,8,0.6690319180488586
1534,9,0.6626797318458557
1535,9,0.6663274168968201
1536,12,0.6284261345863342
1537,8,0.6684520244598389
1538,9,0.6827743649482727
1539,10,0.6814666986465454
1540,11,0.6528476476669312
1541,10,0.6527773141860962
1542,8,0.6872448921203613
1543,7,0.6860883831977844
1544,10,0.6567083597183228
1545,12,0.6438117027282715
1546,8,0.686430811882019
1547,9,0.663714587688446
1548,10,0.6281387209892273
1549,9,0.6633960008621216
1550,12,0.6413091421127319
1551,9,0.6846075654029846
1552,8,0.68168044090271
1553,11,0.6524120569229126
1554,8,0.7160196900367737
1555,8,0.7297451496124268
1556,6,0.7201536297798157
1557,7,0.7255728244781494
1558,9,0.6922309398651123
1559,11,0.6529440879821777
1560,10,0.6823670864105225
1561,7,0.704123854637146
1562,9,0.6893283128738403
1563,7,0.6947422027587891
1564,11,0.6590094566345215
1565,9,0.6763980388641357
1566,10,0.6477997303009033
1567,8,0.6829503774642944
1568,9,0.6780275702476501
1569,10,0.6618553400039673
1570,8,0.6747575402259827
1571,7,0.7019873261451721
1572,9,0.6895440816879272
1573,10,0.6707802414894104
1574,8,0.6861034631729126
1575,10,0.6752173900604248
1576,9,0.6717314124107361
1577,8,0.6864451766014099
1578,8,0.6936531066894531
1579,11,0.6586018204689026
1580,10,0.6719883680343628
1581,11,0.6675057411193848
1582,9,0.6936866641044617
1583,10,0.6744205951690674
1584,10,0.6753262281417847
1585,10,0.6669899225234985
1586,9,0.6714240312576294
1587,9,0.6717366576194763
1588,9,0.6670408844947815
1589,10,0.665297269821167
1590,10,0.6657828688621521
1591,9,0.6934568285942078
1592,10,0.6643548607826233
1593,8,0.6874940991401672
1594,10,0.6701460480690002
1595,10,0.6669700145721436
1596,9,0.6811211109161377
1597,9,0.6758337616920471
1598,9,0.6789989471435547
1599,9,0.6685743927955627
1600,9,0.6736248135566711
1601,9,0.6702343225479126
1602,8,0.6765556931495667
1603,7,0.6804032921791077
1604,9,0.6807054281234741
1605,8,0.6758859157562256
1606,11,0.6612201929092407
1607,10,0.6720155477523804
1608,11,0.6634230017662048
1609,9,0.673184335231781
1610,9,0.6733493804931641
1611,10,0.6703700423240662
1612,9,0.6775190234184265
1613,9,0.678698718547821
1614,8,0.6904098987579346
1615,10,0.6645708680152893
1616,8,0.674363374710083
1617,12,0.6585167646408081
1618,10,0.6660938858985901
1619,12,0.6556346416473389
1620,9,0.6790523529052734
1621,9,0.6825667023658752
1622,11,0.6566724181175232
1623,10,0.6740684509277344
1624,8,0.6805349588394165
1625,11,0.6565812826156616
1626,10,0.6698009967803955
1627,8,0.6954370141029358
1628,10,0.6680410504341125
1629,9,0.6629030108451843
1630,9,0.6625573635101318
1631,8,0.6727070808410645
1632,10,0.6787126064300537
1633,9,0.6751176714897156
1634,5,0.7029670476913452
1635,9,0.6722076535224915
1636,10,0.6579089164733887
1637,8,0.6763554215431213
1638,11,0.6588222980499268
1639,7,0.6920128464698792
1640,10,0.6725483536720276
1641,10,0.6611383557319641
1642,8,0.6783103942871094
1643,11,0.6687190532684326
1644,9,0.6735163927078247
1645,9,0.6697230339050293
1646,9,0.6679905652999878
1647,7,0.6875755190849304
1648,9,0.680438220500946
1649,11,0.6565749645233154
1650,10,0.6773243546485901
1651,11,0.667769193649292
1652,9,0.676084041595459
1653,9,0.6811147928237915
1654,9,0.6769653558731079
1655,10,0.6606305837631226
1656,9,0.6757882833480835
1657,7,0.6951289176940918
1658,8,0.6819033026695251
1659,10,0.6386387348175049
1660,10,0.6709793210029602
1661,11,0.6540107727050781
1662,7,0.6909059286117554
1663,9,0.6750414371490479
1664,8,0.6727611422538757
1665,10,0.6710717082023621
1666,10,0.6617769598960876
1667,10,0.6812136769294739
1668,8,0.6864324808120728
1669,8,0.6823580265045166
1670,9,0.670246958732605
1671,10,0.6734355092048645
1672,8,0.6770874857902527
1673,10,0.6667796969413757
1674,8,0.6710803508758545
1675,9,0.6606422662734985
1676,7,0.6942981481552124
1677,8,0.679720938205719
1678,7,0.6803901195526123
1679,9,0.6614536046981812
1680,9,0.6718623638153076
1681,8,0.6866286993026733
1682,10,0.6637264490127563
1683,11,0.6676594018936157
1684,8,0.6863139867782593
1685,11,0.6596202254295349
1686,10,0.6713060736656189
1687,7,0.6862987279891968
1688,9,0.6839776039123535
1689,8,0.6816800832748413
1690,9,0.6767047643661499
1691,11,0.6560706496238708
1692,6,0.6873602271080017
1693,11,0.6583369374275208
1694,11,0.647918701171875
1695,11,0.66832435131073
1696,11,0.666704535484314
1697,10,0.6667434573173523
1698,8,0.6841345429420471
1699,8,0.6825003027915955
1700,10,0.6625574231147766
1701,10,0.6771623492240906
1702,7,0.6921901106834412
1703,8,0.6784185767173767
1704,11,0.6625845432281494
1705,10,0.6579616665840149
1706,9,0.6750504970550537
1707,10,0.6715524792671204
1708,9,0.6671971082687378
1709,10,0.6666646599769592
1710,9,0.6597549915313721
1711,11,0.668449878692627
1712,7,0.6806296706199646
1713,8,0.6782299280166626
1714,8,0.6857092380523682
1715,11,0.6640308499336243
1716,9,0.6717393398284912
1717,10,0.6617432236671448
1718,12,0.6606565117835999
1719,12,0.653024435043335
1720,7,0.6915765404701233
1721,7,0.6823529005050659
1722,9,0.6716940402984619
1723,8,0.6775010824203491
1724,8,0.6860692501068115
1725,9,0.6749235391616821
1726,9,0.6762921810150146
1727,9,0.6753644347190857
1728,7,0.6850444078445435
1729,8,0.6867523789405823
1730,12,0.6518052816390991
1731,10,0.6500855088233948
1732,7,0.6871811151504517
1733,8,0.6841474771499634
1734,9,0.6765636205673218
1735,6,0.6944181323051453
1736,9,0.6754584312438965
1737,10,0.6700262427330017
1738,10,0.6751642823219299
1739,8,0.679189920425415
1740,8,0.6796001195907593
1741,8,0.6823173761367798
1742,10,0.6705741882324219
1743,8,0.6714012622833252
1744,8,0.6760750412940979
1745,7,0.6940776109695435
1746,7,0.6885106563568115
1747,8,0.6715823411941528
1748,9,0.6852896213531494
1749,10,0.6741809248924255
1750,10,0.6686771512031555
1751,9,0.6792574524879456
1752,9,0.6776978373527527
1753,12,0.6584854125976562
1754,9,0.6799747943878174
1755,8,0.6802313327789307
1756,12,0.6582563519477844
1757,10,0.6692684292793274
1758,9,0.6777257323265076
1759,10,0.6697340607643127
1760,11,0.6607293486595154
1761,9,0.6800641417503357
1762,9,0.6796938180923462
1763,8,0.680422306060791
1764,10,0.6693574786186218
1765,7,0.6855599880218506
1766,7,0.6879646182060242
1767,12,0.6591028571128845
1768,12,0.6507982015609741
1769,9,0.6781431436538696
1770,7,0.6825345754623413
1771,10,0.6673195362091064
1772,9,0.6732131838798523
1773,9,0.6673069000244141
1774,7,0.6915494799613953
1775,10,0.6734106540679932
1776,8,0.6764538288116455
1777,8,0.6812924146652222
1778,9,0.6727851033210754
1779,10,0.6690472960472107
1780,9,0.6730730533599854
1781,10,0.6613559126853943
1782,9,0.6721276640892029
1783,12,0.6600441932678223
1784,6,0.7011495232582092
1785,10,0.6665952205657959
1786,9,0.6718394756317139
1787,7,0.6800956726074219
1788,9,0.674855649471283
1789,7,0.6779137253761292
1790,12,0.6584916114807129
1791,8,0.67514967918396
1792,9,0.6745240688323975
1793,10,0.6730298399925232
1794,10,0.6688790917396545
1795,8,0.6741589307785034
1796,9,0.6732310652732849
1797,8,0.6839984059333801
1798,10,0.6625747084617615
1799,9,0.6728492975234985
1800,11,0.6606778502464294
1801,8,0.6865786910057068
1802,9,0.6782426238059998
1803,11,0.6598909497261047
1804,9,0.6775505542755127
1805,8,0.6835777163505554
1806,12,0.6603521704673767
1807,8,0.6741747856140137
1808,10,0.6700542569160461
1809,10,0.6843441128730774
1810,10,0.6656458377838135
1811,9,0.6760664582252502
1812,9,0.6700997352600098
1813,10,0.6748895049095154
1814,9,0.6693162322044373
1815,7,0.6832131743431091
1816,9,0.6788129210472107
1817,8,0.6926819682121277
1818,8,0.6783039569854736
1819,13,0.64726722240448
1820,11,0.6598108410835266
1821,9,0.6733525991439819
1822,7,0.6787288784980774
1823,9,0.6744742393493652
1824,9,0.6790109872817993
1825,9,0.669925332069397
1826,11,0.668442964553833
1827,8,0.6910858750343323
1828,10,0.6676033735275269
1829,11,0.6611874103546143
1830,9,0.6737533807754517
1831,9,0.6763560771942139
1832,9,0.6740237474441528
1833,8,0.6829713582992554
1834,10,0.6703202128410339
1835,10,0.6771891713142395
1836,9,0.6866880655288696
1837,10,0.6687793731689453
1838,10,0.6779318451881409
1839,7,0.6884716153144836
1840,8,0.6918790936470032
1841,9,0.6797969937324524
1842,7,0.6932410597801208
1843,8,0.6869344115257263
1844,9,0.6683571338653564
1845,9,0.6661260724067688
1846,9,0.6699220538139343
1847,7,0.6769226789474487
1848,10,0.6685369610786438
1849,10,0.666187584400177
1850,9,0.6634997725486755
1851,12,0.6598732471466064
1852,10,0.6631330251693726
1853,9,0.6717316508293152
1854,10,0.6636099219322205
1855,8,0.6762818098068237
1856,7,0.6872758269309998
1857,9,0.6743026971817017
1858,9,0.6797789931297302
1859,10,0.6718361377716064
1860,8,0.6815237402915955
1861,11,0.6568169593811035
1862,8,0.680178701877594
1863,9,0.6740570664405823
1864,10,0.6706297993659973
1865,10,0.6663284301757812
1866,8,0.686593770980835
1867,9,0.6798284649848938
1868,11,0.6601147651672363
1869,10,0.6706832647323608
1870,8,0.6751022338867188
1871,8,0.6791975498199463
1872,9,0.678494930267334
1873,12,0.6616197228431702
1874,12,0.6602609157562256
1875,9,0.6704785823822021
1876,9,0.6782266497612
1877,8,0.6890174746513367
1878,9,0.672654390335083
1879,9,0.6668630838394165
1880,12,0.6554623246192932
1881,8,0.6833027005195618
1882,8,0.6764346361160278
1883,8,0.6949273943901062
1884,10,0.6762738227844238
1885,7,0.6896811127662659
1886,7,0.690619707107544
1887,9,0.6811196804046631
1888,10,0.6699645519256592
1889,8,0.682231605052948
1890,8,0.6720761656761169
1891,11,0.6644856333732605
1892,9,0.6723625659942627
1893,7,0.6905929446220398
1894,10,0.6810474395751953
1895,6,0.6905357241630554
1896,9,0.6633498668670654
1897,9,0.6752232909202576
1898,9,0.6695511341094971
1899,8,0.6878935098648071
1900,9,0.6724412441253662
1901,7,0.697058916091919
1902,8,0.6834258437156677
1903,11,0.6669855713844299
1904,8,0.6878054141998291
1905,9,0.6689569354057312
1906,12,0.6654068231582642
1907,8,0.6828681230545044
1908,7,0.6884141564369202
1909,9,0.6813090443611145
1910,9,0.674635648727417
1911,9,0.6711722612380981
1912,9,0.677388072013855
1913,10,0.6606110334396362
1914,7,0.678661048412323
1915,11,0.6622387766838074
1916,13,0.6583797931671143
1917,8,0.6781871318817139
1918,8,0.6713894605636597
1919,9,0.6749709844589233
1920,10,0.6764047145843506
1921,8,0.6846778392791748
1922,10,0.662071168422699
1923,8,0.6775288581848145
1924,10,0.6658695936203003
1925,11,0.6643673181533813
1926,9,0.6678826808929443
1927,8,0.6797783374786377
1928,8,0.6833716034889221
1929,11,0.6627340912818909
1930,6,0.6879709362983704
1931,7,0.6854048371315002
1932,9,0.673079252243042
1933,10,0.6694093346595764
1934,9,0.6886484622955322
1935,10,0.6719149947166443
1936,10,0.6715655326843262
1937,7,0.6854888200759888
1938,8,0.6810318231582642
1939,11,0.6664465069770813
1940,11,0.661360502243042
1941,9,0.6684622764587402
1942,9,0.6735839247703552
1943,9,0.6682316064834595
1944,10,0.6574456691741943
1945,10,0.6689768433570862
1946,9,0.6734158396720886
1947,9,0.6784600615501404
1948,9,0.6720542907714844
1949,7,0.6836755871772766
1950,8,0.6746809482574463
1951,10,0.6608055830001831
1952,9,0.6716681122779846
1953,10,0.6717358231544495
1954,10,0.6703076958656311
1955,8,0.6717020273208618
1956,10,0.6692858338356018
1957,10,0.6753095388412476
1958,8,0.6770275831222534
1959,12,0.6635432243347168
1960,11,0.6648848652839661
1961,7,0.685585081577301
1962,11,0.6637309789657593
1963,8,0.6802610754966736
1964,10,0.6529836058616638
1965,10,0.6790865063667297
1966,8,0.6787673830986023
1967,10,0.6700864434242249
1968,9,0.667448103427887
1969,7,0.6804567575454712
1970,8,0.6792445182800293
1971,9,0.6787009239196777
1972,8,0.6761115789413452
1973,9,0.6572759747505188
1974,9,0.667869508266449
1975,10,0.6693452596664429
1976,10,0.6693880558013916
1977,8,0.6726467609405518
1978,9,0.671196699142456
1979,11,0.6621053814888
1980,10,0.670891284942627
1981,10,0.6671913266181946
1982,7,0.6752973794937134
1983,10,0.6522588133811951
1984,7,0.70013827085495
1985,8,0.6745346784591675
1986,8,0.6830186247825623
1987,9,0.6816709041595459
1988,7,0.6819273233413696
1989,8,0.6835680603981018
1990,9,0.6703703999519348
1991,7,0.6795340776443481
1992,11,0.6610129475593567
1993,8,0.6812644004821777
1994,8,0.6699076294898987
1995,9,0.6786024570465088
1996,9,0.6897612810134888
1997,11,0.6654605269432068
1998,9,0.6777023077011108
1999,10,0.6694251298904419
2000,9,0.6831172704696655
2001,10,0.6692060828208923
2002,9,0.6768180727958679
2003,8,0.6830706000328064
2004,7,0.6902454495429993
2005,10,0.6610180139541626
2006,10,0.6667845249176025
2007,7,0.6825124621391296
2008,11,0.6668951511383057
2009,10,0.660419762134552
2010,12,0.654295802116394
2011,8,0.670336902141571
2012,11,0.6676189303398132
2013,11,0.6741926074028015
2014,8,0.6735775470733643
2015,11,0.6643650531768799
2016,10,0.6658872961997986
2017,8,0.6774294972419739
2018,9,0.6687383055686951
2019,9,0.6755449175834656
2020,10,0.6739196181297302
2021,7,0.698173463344574
2022,8,0.6806312799453735
2023,7,0.6890546679496765
2024,8,0.6771786212921143
2025,11,0.6652196645736694
2026,9,0.6787612438201904
2027,10,0.6710423827171326
2028,11,0.6686725616455078
2029,12,0.6603977680206299
2030,10,0.6724805235862732
2031,9,0.6855296492576599
2032,9,0.6730439066886902
2033,10,0.6766371726989746
2034,10,0.6654523611068726
2035,9,0.678841233253479
2036,7,0.6789020299911499
2037,11,0.6561413407325745
2038,8,0.6747799515724182
2039,9,0.6709094047546387
2040,10,0.676613450050354
2041,10,0.6624546051025391
2042,8,0.6738709211349487
2043,11,0.6595132350921631
2044,8,0.6691920757293701
2045,10,0.6661699414253235
2046,8,0.6770430207252502
2047,9,0.681393563747406
2048,10,0.6605728268623352
2049,7,0.6817781329154968
2050,10,0.6620597839355469
2051,11,0.6610620021820068
2052,10,0.6677353382110596
2053,9,0.6761114001274109
2054,9,0.6831170916557312
2055,9,0.6695818305015564
2056,8,0.6811608672142029
2057,10,0.6748042106628418
2058,9,0.6711562275886536
2059,10,0.6601158380508423
2060,8,0.680487871170044
2061,9,0.6690649390220642
2062,11,0.6660265922546387
2063,10,0.6722749471664429
2064,9,0.6751692295074463
2065,8,0.6846713423728943
2066,9,0.6756245493888855
2067,9,0.6686451435089111
2068,9,0.6798334717750549
2069,8,0.6795777678489685
2070,8,0.6809913516044617
2071,9,0.6722767353057861
2072,10,0.6685110330581665
2073,9,0.6669632196426392
2074,10,0.6754788160324097
2075,9,0.6871570348739624
2076,10,0.6604151129722595
2077,11,0.6723024845123291
2078,9,0.6850269436836243
2079,9,0.6806795001029968
2080,8,0.6769687533378601
2081,9,0.6716307997703552
